Total Rewards
-395.65025486236254
-198.50037187361886
-150.04912312211076
-292.24258906778823
-261.2992792099841
-194.59028433993745
-36.780002195863766
-265.6915680738242
-239.5763145468247
-231.56159491952772
-83.54932824692503
-217.784240027436
-64.37858117932579
-119.41294118804788
-50.042477938052436
-351.8583803436002
-288.3989155011109
-15.361639315038957
-162.21370334021486
-49.482776964481545
-74.01060455476969
-337.8722549404663
-68.09322788417921
-215.1879195982931
-279.74582272256515
-151.78507089684553
-374.7547661420985
-65.32719433362513
-39.21125937926256
-184.7384438115907
-11.148458407331745
-282.76677587978304
-337.45643744477377
-81.02668400691535
-232.00569122777716
-364.73277342253755
-116.26841923889104
-80.18630097089437
-39.77703018249324
-38.9658720311617
-271.86954278990527
-43.14596334586966
-133.0752731807866
-46.39650072194788
-73.8691953886098
-219.99207553541552
-177.89806012861612
-105.61323529491493
-70.22353074599062
-96.60807403213389
-112.59239214193389
-287.9727418477838
-97.26391839078063
-195.3279331761055
-73.94377137949134
-80.80715531345263
-147.31015877805035
-236.22228375319537
-75.1454791243021
-106.00736546611911
-88.41395961008348
-232.40800422385286
-337.59940101735765
-70.68551590475278
-221.54775658678452
-301.0584993769059
-145.66639389509538
-222.27538192387877
-115.55568313805088
-126.09663544867543
-297.024053050324
-114.56709172946522
-92.06170067882937
-72.0561129972692
-143.86019363001586
-239.58285459140026
-65.60878493852252
-45.76823725472151
-58.69344204769731
-99.0807347958819
-85.72258694616787
-87.62803706750711
-101.05120753417526
-47.56447022955598
-190.52389487711127
-183.1492550559331
-100.80901862800026
-370.11051759698483
-148.08166407603613
-271.26694862872773
-75.37122930140954
-100.9745596532725
-85.50943526758833
-197.19541233721156
-334.7208289360055
-165.29914758332342
-28.08200098307826
-125.7364480032883
-175.99056375000373
-303.5743538142856
-49.651051101489855
-213.1940254414519
-100.00758377051379
-62.91355503777908
-111.24744391727612
-71.08294808847819
-191.26245366348135
-268.58984326219223
-51.41435546744205
-147.3092599226528
-106.95721809423273
-112.24455044817557
-292.650966467698
-92.75484438071344
-340.1774876733308
-97.66506530362494
-47.66669157993059
-158.72830542336885
-236.59693086041793
-107.06241206269088
-58.325841098798364
-222.93861827390427
-213.1863118037639
-59.35979177286112
-91.44941024109626
-121.04849910565983
-56.94441218611168
-86.41376840559118
-110.16809651886184
-105.73974565264851
-112.35369368355298
-74.56741214173498
-74.43056990999852
-32.41728994590727
-144.87887845577646
-178.06600778105457
-77.68358006560271
-27.90705264655749
-112.35262110922298
-316.0371319966331
-303.51766467509015
-58.21647650102946
-134.09551218280117
-232.44042484838928
-41.33222050772721
-94.57638030739214
-112.61572461617547
-114.60034551968408
-94.41422389852795
-72.21991267156943
-118.03594046531623
-287.76653716106887
-187.32093504437844
-49.30509629895294
-90.40396639938749
-62.59877169004599
-40.48086805202631
-120.49684068002306
-93.45394000972816
-159.00905897247026
-108.6959368567201
-124.3888304389368
54.916581824527185
-84.10930149844489
-180.22956459812542
-340.04267254315994
-162.068263738278
-72.0609662438658
-68.00336576092167
-236.81643601556598
-81.94953889862023
-5.5160016620856
-99.52693157082336
-130.4179740156914
-241.1292056432834
-75.2475138615835
-2.9091499163085075
-277.98644025102664
-87.13363314704837
-135.58191531536121
-90.48475389588026
-301.8124208452424
-67.58500464469802
-314.74851947652695
-220.52088466805748
-13.12420911222219
-235.47037399711238
-26.544535567405575
-73.0738284537106
-98.19068736622573
-205.5363870423023
-122.67170976695319
-177.2436223622306
-304.62049939185795
-57.93032451530177
-158.95923490117934
-304.19808569279974
-166.19911127562338
-254.67656724224258
-425.11337236595114
-280.24873486455476
-66.30131431896686
-128.5337372311289
-343.3756324291307
-292.77022699773016
-33.3932259452954
-159.61483503357405
-265.17779471111214
-203.82988990859948
-56.01825704503035
-151.75268803144002
-26.902346267840855
-77.70512542530878
-114.6808359230411
-37.02693380727355
-117.80871768171383
-79.38625891797574
-125.2392632747518
-176.24407256889606
-64.88932969210975
-95.3907072562284
-308.91411431189545
-132.19565540225614
-196.28765352690306
-10.366810762420982
-232.06167202290743
-61.43397792995051
-256.0809525226767
-43.78406199476767
-62.20339283750159
-18.275253657431037
-45.16632640058585
-268.8769709374053
-96.80595405061312
-93.8273489874957
-148.68541496910862
-45.36923748482998
23.70085031342485
-4.405623535023253
-95.73129643620473
-309.930790372216
-191.4208142289342
-367.1274033978639
-157.4624132008786
-58.39990175044744
-17.34085534069402
-33.962251181591085
-152.20602049312788
-96.63294062096517
-116.47933207130829
-123.6407766111697
-52.27485712619577
-250.33271772891945
-21.1599637118279
-66.74873317380329
-126.229167485735
-107.38847463612187
-20.71623741815226
-40.4638625147127
-14.748438193806578
-50.64523721421013
-293.3260866550868
-108.19674302548715
-100.52417980892777
-176.47551735563675
-75.90242284877934
-36.55977317302684
-69.85792664937495
-84.99053257765823
-67.65044845106685
-46.61744597339507
-170.1211375363201
-151.26241687077336
-190.9597339485295
-177.46901885453275
-210.42131503401362
-50.59580620963684
-84.87539155484181
-74.97719015373082
-34.11959186340265
-109.45565649475282
-85.44377151773283
-102.03852356059657
-21.297907355079218
-225.97431921717975
-111.2114385014181
-125.57596933490107
-243.8673866140834
-59.76267991854724
-71.82675938976303
-21.355662570930935
-121.57454877387401
-92.8686977830118
-113.53577101558132
-22.608899485344907
-142.72804917273953
-167.37639340011228
-138.83556788136434
-6.5802627017418445
-74.2016424540283
-32.686207513351576
-207.910013335624
-17.462965509896733
-68.56741176178687
-78.8568842962056
12.82279179656065
-47.84383904617896
-56.56317717218693
-62.30062063844054
59.05179990244699
-22.971876530952585
-100.54546125690342
-67.61766224501233
-10.109030504726249
-29.71103172315182
-47.94667417873792
-30.96662505353973
-74.40423822549879
-155.75020067744117
-57.5922662852077
-43.681291898365885
-124.47477273093199
-47.61495276272408
-199.0339894281459
-78.4799615014927
-69.3583085282821
-211.27298385023954
37.278725134805484
-56.176779005888136
-28.605143547861587
-57.690076855896464
-84.09932012899056
-44.44880109753188
-169.08539205890855
-92.80150205388264
-53.121136961485035
-130.76236101746144
-34.29603553087466
-127.48066161166736
-25.736985504933145
-82.38015311362392
-65.25764327556544
-118.6299536614224
-145.7192562712679
-31.61228137309608
-75.28920029181192
-158.83436897365382
-133.31404034612217
-204.26393775805144
-96.27748153295218
-184.47624923953063
-233.1093248296957
-74.7097225110549
-32.88124332021911
-87.96122261949647
28.55873633287594
-57.25772172338529
-81.47166615095554
-4.842414201140826
-43.1574646950917
-181.80155391505366
-110.5144496051804
-158.99416450494746
-11.331519867941495
-188.79735634319854
20.27078754456811
-136.95640010543462
-272.3385044514382
-114.9645697826331
-17.044198731578007
-163.8134087081195
-96.62100631832303
21.310907413339166
-71.64239899602813
-55.691633098670934
-29.581836037877153
-56.558605498275746
-86.54361497556947
-53.79860073691092
-113.85700582963683
-125.72888681895797
-281.9429322118674
-64.36460316180784
-276.31385413498737
-102.98651469790053
-96.19594437193456
-33.11923370217137
-74.37135050306303
-167.18741069340683
-84.12967030575783
-159.44396143595708
10.843384201752542
-205.2370847772487
-3.179688362509637
-101.40325654953286
-21.63360508471213
-33.730172463547106
-44.38145837621312
-58.21214747552729
-51.41500857887979
-79.24399843128603
-84.11296011742957
-37.132940333078025
20.382410743212304
-51.503818867078415
